"No.","Time","Delta displayed","Source","Destination","Protocol","Length","Info"
"126","0.043452200","0.000200600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"127","0.043563400","0.000111200","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"128","0.043741200","0.000177800","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"129","0.043994600","0.000253400","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"130","0.044217300","0.000222700","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"131","0.044305700","0.000088400","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"132","0.044483700","0.000178000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"133","0.044747600","0.000263900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"134","0.044966500","0.000218900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"135","0.045049500","0.000083000","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"136","0.045284000","0.000234500","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"137","0.045485900","0.000201900","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"138","0.045747500","0.000261600","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
"139","0.045967200","0.000219700","MercedesBenz_00:00:19","IPv4mcast_16:00:12","IEEE1722","1326","Audio Video Transport Protocol"
